Date,Close,Volume,Open,High,Low,Range,prev_day_close,vix_open,vix_close,vix_range
2022-12-06,281.68,53937610,287.48,287.62,280.255,2.593880695575614,280.53,,,
2022-12-05,287.64,41482120,290.38,291.68,286.15,1.914057767855608,281.68,,,
2022-12-02,292.55,53583170,288.54,293.45,288.36,1.7497121053264726,287.64,,,
2022-12-01,293.72,51547330,293.69,295.75,290.88,1.660331043417488,292.55,,,
2022-11-30,293.36,74718090,280.84,293.47,279.97,4.7084263392857135,293.72,,,
2022-11-29,280.57,35618880,282.94,283.35,279.17,1.4861693806442462,293.36,,,
2022-11-28,282.71,38877050,284.9,286.96,281.76,1.8286678857785863,280.57,,,
2022-11-25,286.92,15498800,287.19,287.91,286.42,0.5188654606236863,282.71,,,
2022-11-23,288.82,46389970,285.97,289.46,285.79,1.2759669708822108,286.92,,,
2022-11-22,285.95,41873440,282.64,286.11,280.46,1.9944578781086308,288.82,,,
2022-11-21,281.89,40083530,283.4,284.58,281.04,1.2517237721438292,285.95,,,
2022-11-18,284.82,53588630,287.89,287.99,282.3211,1.988002688357287,281.89,,,
2022-11-17,284.81,55462080,280.88,286.3189,280.72,1.9747851514243404,284.82,,,
2022-11-16,285.44,48859800,287.39,289.4838,284.6,1.7014240778088325,284.81,,,
2022-11-15,289.39,73985370,292.21,293.26,285.97,2.517134816912095,285.44,,,
2022-11-14,285.44,55080050,285.86,289.215,284.44,1.6647636645719037,289.39,,,
2022-11-11,287.96,66961750,282.56,288.64,281.19,2.614814944808097,285.44,,,
2022-11-10,282.75,99256690,276.01,283.05,273.85,3.3040043095708342,287.96,,,
2022-11-09,263.32,64862130,267.76,268.56,263.03,2.0805508004289135,282.75,,,
2022-11-08,269.54,63213790,269.14,272.85,265.52,2.7230343444099936,263.32,,,
2022-11-07,267.59,47333830,265.75,268.14,263.57,1.7189821519249187,269.54,,,
2022-11-04,264.68,78313210,265.53,266.61,259.08,2.864806254636774,267.59,,,
2022-11-03,260.49,70038900,263.01,264.5,260.1,1.6774685474647264,264.68,,,
2022-11-02,265.68,79803140,275.08,278.21,265.61,4.633886212349663,260.49,,,
2022-11-01,275.11,45895900,281.495,282.07,274.74,2.632855013379783,265.68,,,
2022-10-31,277.95,47741950,278.92,279.76,275.99,1.356725146198824,275.11,,,
2022-10-28,281.22,62651310,272.23,281.698,272.06,3.480942938973334,277.95,,,
2022-10-27,272.87,57760300,276.79,278.2795,272.34,2.157388178224712,281.22,,,
2022-10-26,277.93,63898250,278.46,283.98,277.43,2.3334105199408666,272.87,,,
2022-10-25,284.21,59014490,279.41,284.6,277.9,2.3822222222222385,277.93,,,
2022-10-24,278.45,63963570,275.69,279.4,271.97,2.695104920470809,284.21,,,
2022-10-21,275.42,77897690,267.98,275.969,266.8236,3.3697585412918283,278.45,,,
2022-10-20,269.11,60605500,269.58,274.84,267.92,2.5499299874714274,275.42,,,
2022-10-19,270.49,53115410,269.93,273.68,268.07,2.071065989847721,269.11,,,
2022-10-18,271.48,69781000,276.53,277.21,268.74,3.1028482461763787,270.49,,,
2022-10-17,269.35,64576450,266.84,270.24,266.74,1.3035867257625982,271.48,,,
2022-10-14,260.74,77244300,271.2,271.81,260.14,4.387630416392524,269.35,,,
2022-10-13,268.82,112894100,255.16,270.17,254.26,6.067539995804978,260.74,,,
2022-10-12,262.66,50580180,263.4,265.36,261.95,1.293356848912414,268.82,,,
2022-10-11,262.75,66522510,264.7,267.63,261.03,2.496878901373292,262.66,,,
2022-10-10,266.41,60392990,269.3,269.7,263.64,2.272471594105075,262.75,,,
2022-10-07,269.1,71354670,275.02,275.15,267.74,2.729834773158455,266.41,,,
2022-10-06,279.76,53489410,280.96,284.18,279.43,1.685562711804262,269.1,,,
2022-10-05,281.98,55766320,278.28,283.81,275.42,3.000554333637318,279.76,,,
2022-10-04,282.13,66696930,278.99,282.85,278.99,1.3740566709383502,281.98,,,
2022-10-03,273.53,61267450,269.07,275.16,267.53,2.8119184064567437,282.13,,,
2022-09-30,267.26,78482380,271.03,275.19,267.1,2.9836434380128622,273.53,,,
2022-09-29,271.87,81215960,275.86,276.25,268.84,2.718817076079189,267.26,,,
2022-09-28,279.94,79652140,274.46,281.25,272.945,2.9971399958498393,271.87,,,
2022-09-27,274.48,69780120,277.81,280.21,272.11,2.933082271147149,279.94,,,
2022-09-26,274.37,71176690,275.03,279.49,273.56,2.144471566766118,274.48,,,
2022-09-23,275.51,74815190,277.55,277.85,272.02,2.1205012093767768,274.37,,,
2022-09-22,280.07,62757070,282.0,283.03,278.815,1.5004138151981328,275.51,,,
2022-09-21,283.56,82930960,289.59,293.95,283.42,3.6475743457401575,280.07,,,
2022-09-20,288.73,51271120,288.49,291.07,286.38,1.6243830634686978,283.56,,,
2022-09-19,291.05,52613830,286.1,291.21,286.04,1.791251624079674,288.73,,,
2022-09-16,289.32,79920390,287.72,289.72,285.62,1.4252442034275463,291.05,,,
2022-09-15,291.1,65299410,294.07,296.53,289.46,2.4130104609293648,289.32,,,
2022-09-14,296.03,54907200,294.865,296.93,293.06,1.3118866421464785,291.1,,,
2022-09-13,293.7,79562170,301.8,303.02,292.785,3.4356878508907966,296.03,,,
2022-09-12,310.74,45905740,308.5,311.08,308.18,0.9366017504763677,293.7,,,
2022-09-09,307.09,56125220,302.83,307.6,300.5209,2.328188358597785,310.74,,,
2022-09-08,300.52,55649820,296.85,301.87,295.45,2.149601553606113,307.09,,,
2022-09-07,298.97,49260380,293.54,299.99,293.27,2.2654485385834295,300.52,,,
2022-09-06,293.05,57005440,295.66,296.6,290.87,1.9507379100209432,298.97,,,
2022-09-02,295.17,64666840,302.34,303.75,293.52,3.4255864182028293,293.05,,,
2022-09-01,299.4,57990750,296.72,299.78,292.95,2.304590623049275,295.17,,,
2022-08-31,299.27,50044040,303.99,304.91,299.16,1.9037528763222802,299.4,,,
2022-08-30,301.02,51184500,306.1,306.73,298.44,2.739726027397267,299.27,,,
2022-08-29,304.41,48321850,304.62,307.22,303.28,1.2907452907453087,301.02,,,
2022-08-26,307.44,69047740,320.28,321.51,307.35,4.503387081385354,304.41,,,
2022-08-25,320.58,38098260,316.83,320.6,315.7577,1.5218799112511794,307.44,,,
2022-08-24,315.01,38057060,313.61,316.87,312.99,1.232019813926903,320.58,,,
2022-08-23,314.1,39497070,314.12,317.0,313.33,1.1644694049148911,315.01,,,
2022-08-22,314.36,51098890,318.5,318.74,313.53,1.6480301137172526,314.1,,,
2022-08-19,322.86,51770570,326.17,326.84,322.08,1.4670529495161164,314.36,,,
2022-08-18,329.28,41937170,328.44,330.49,326.79,1.1258519961051574,322.86,,,
2022-08-17,328.49,47842160,329.07,331.43,326.36,1.5415254108454046,329.28,,,
2022-08-16,332.28,41186860,332.055,334.4209,329.16,1.5856092301631923,328.49,,,
2022-08-15,333.06,38266610,329.42,333.5652,329.4,1.2565365421895531,332.28,,,
2022-08-12,330.39,40928380,326.175,330.585,325.1001,1.6730287145460474,333.06,,,
2022-08-11,324.08,45897650,328.305,330.36,323.36,2.141589671418956,330.39,,,
2022-08-10,325.93,51459560,324.59,326.23,322.0601,1.286430257071654,324.08,,,
2022-08-09,317.08,39764220,318.77,319.03,315.42,1.1379935377098136,325.93,,,
2022-08-08,320.71,44066300,322.69,326.47,319.21,2.2487919712551254,317.08,,,
2022-08-05,321.75,53893970,319.19,323.83,318.39,1.6941235090778852,320.71,,,
2022-08-04,324.4,38973660,322.97,324.72,320.77,1.2238764349564037,321.75,,,
2022-08-03,322.89,53735730,316.05,323.7291,315.99,2.419530697145046,324.4,,,
2022-08-02,314.33,48676500,312.92,318.545,311.8401,2.1272393652705337,322.89,,,
2022-08-01,315.27,46358830,313.65,318.81,312.53,1.9894193303133114,314.33,,,
2022-07-29,315.46,57501040,311.385,316.39,309.931,2.0625206563407597,315.27,,,
2022-07-28,309.81,55139940,306.59,310.3965,302.745,2.495834974471635,315.46,,,
2022-07-27,306.81,69304360,299.04,308.54,298.46,3.321252059308086,309.81,,,
2022-07-26,294.37,50074120,298.53,298.79,293.54,1.7726605101885773,306.81,,,
2022-07-25,300.27,40582380,302.02,302.5,298.22,1.4249567186043322,294.37,,,
2022-07-22,301.99,57127720,306.43,308.55,300.115,2.7716395718498688,300.27,,,
2022-07-21,307.38,55049360,303.5,307.435,300.78,2.1883708885838167,301.99,,,
2022-07-20,303.03,67769430,298.73,304.24,297.9329,2.0947804193778863,307.38,,,
2022-07-19,298.3,55172640,293.11,298.6,291.47,2.4166624298811987,303.03,,,
2022-07-18,289.4,59519580,294.72,296.16,288.2,2.7243480046546775,298.3,,,
2022-07-15,291.87,63818150,289.73,291.98,288.08,1.344688480502029,289.4,,,
2022-07-14,286.67,63741840,282.99,287.56,279.8,2.7354765933446106,291.87,,,
2022-07-13,285.65,73939420,280.6,288.05,280.02,2.827116376502907,286.67,,,
2022-07-12,286.24,55797090,290.32,292.28,284.61,2.659085787585141,285.65,,,
2022-07-11,289.04,55273920,292.88,293.11,288.14,1.7101075268817298,286.24,,,
2022-07-08,295.35,59895480,292.08,296.75,291.12,1.915389456852704,289.04,,,
2022-07-07,294.98,56620110,289.63,295.7,289.63,2.0740437018434026,295.35,,,
2022-07-06,288.8,63194720,287.35,290.95,285.59,1.8593679536545646,294.98,,,
2022-07-05,286.96,61829270,278.31,287.08,276.7501,3.664188910808419,288.8,,,
2022-07-01,282.13,56675110,278.95,282.53,277.03,1.965830295231968,286.96,,,
2022-06-30,280.28,79313580,280.75,283.9441,275.78,2.917187235639852,282.13,,,
2022-06-29,283.8,57302730,283.4,285.34,280.84,1.5896004804125896,280.28,,,
2022-06-28,283.54,61867060,293.0,295.65,283.35,4.248704663212419,283.8,,,
2022-06-27,292.45,54151450,296.0,296.5799,291.29,1.799683909654156,283.54,,,
2022-06-24,294.61,58422260,287.74,295.04,287.5001,2.5886286626448705,292.45,,,
2022-06-23,284.85,57457800,283.21,285.72,280.31,1.9115594579792679,294.61,,,
2022-06-22,280.67,67472920,278.52,285.18,277.91,2.5821804684863814,284.85,,,
2022-06-21,281.08,51633740,278.75,283.45,278.64,1.7114696934654603,280.67,,,
2022-06-17,274.69,82703400,272.18,277.19,270.5119,2.438589312909074,281.08,,,
2022-06-16,271.39,81910300,275.59,276.06,269.28,2.4865221696556388,274.69,,,
2022-06-15,282.8,86051430,279.415,286.83,276.61,3.627715462161,271.39,,,
2022-06-14,275.91,64697520,277.66,278.66,273.3375,1.9284507629110814,282.8,,,
2022-06-13,275.41,94442010,279.75,282.34,274.53,2.804963456462012,275.91,,,
2022-06-10,288.84,85963460,293.65,294.87,288.384,2.2240739026221816,275.41,,,
2022-06-09,299.4,55900480,305.91,309.05,299.23,3.228776221476949,288.84,,,
2022-06-08,307.64,38342060,309.05,311.72,306.77,1.6006726058626803,299.4,,,
2022-06-07,309.87,44900290,303.81,310.67,302.6886,2.602523222141177,307.64,,,
2022-06-06,307.22,51785010,310.75,312.35,305.62,2.1780992604819063,309.87,,,
2022-06-03,306.2,60914680,309.03,310.47,304.92,1.803734217325602,307.22,,,
2022-06-02,314.38,59291330,304.85,314.56,303.4001,3.6118513153195466,306.2,,,
2022-06-01,306.0,65341650,310.47,312.65,303.73,2.8943184399234103,314.38,,,
2022-05-31,308.28,60968330,309.07,311.33,304.33,2.2739823928791867,306.0,,,
2022-05-27,309.1,66985600,302.54,309.25,302.42,2.2332303366194135,308.28,,,
2022-05-26,299.33,59462230,290.44,300.92,290.15,3.6442384150777536,309.1,,,
2022-05-25,291.26,67144550,285.71,293.39,285.5,2.725906476187181,299.33,,,
2022-05-24,287.24,73491120,288.125,288.86,282.25,2.3147904957013585,291.26,,,
2022-05-23,293.48,63648400,289.75,293.87,287.29,2.2644366439534664,287.24,,,
2022-05-20,288.68,91764170,293.13,293.8,280.21,4.7351091444400035,293.48,,,
2022-05-19,289.58,79920710,289.29,294.39,287.58,2.3403268209701538,288.68,,,
2022-05-18,291.14,79477110,301.54,302.25,289.85,4.188481675392662,289.58,,,
2022-05-17,306.17,62715290,304.45,306.56,300.55,1.9798718518884522,291.14,,,
2022-05-16,298.44,59190430,300.15,302.26,297.13,1.71174026927376,306.17,,,
2022-05-13,301.94,83684930,295.72,302.999,294.0825,2.9866944462355782,298.44,,,
2022-05-12,291.15,120910900,287.45,295.75,284.94,3.72315693399232,301.94,,,
2022-05-11,291.84,140326100,298.44,304.09,290.95,4.41650981446625,291.15,,,
2022-05-10,300.76,124124600,304.51,305.76,296.57,3.0514834061062865,291.84,,,
2022-05-09,297.15,113387300,303.48,309.3487,295.72,4.504843830130357,300.76,,,
2022-05-06,309.25,139572800,310.95,315.09,305.105,3.219955014148762,297.15,,,
2022-05-05,313.0,154607400,325.17,325.25,309.62,4.923842676453446,309.25,25.97,31.2,25.16107154967786
2022-05-04,329.6,116083400,319.31,330.29,313.89099999999996,5.091426167490211,313.0,29.12,25.42,16.482707873436354
2022-05-03,318.82,78185530,318.5,321.17,315.98,1.6291297182767,329.6,31.76,29.25,12.152553329023922
2022-05-02,318.48,115511800,312.83,318.72,309.645,2.8884485927765056,318.82,33.35,32.34,14.33167592863411
2022-04-29,313.25,91977860,323.7,327.225,312.6,4.5715625366311095,318.48,28.97,33.4,18.44783715012724
2022-04-28,328.01,99449960,321.85,329.89,317.52,3.8213805779953987,313.25,29.91,29.99,13.333333333333334
2022-04-27,316.76,111204200,317.24,322.88,315.0,2.4706841412177822,328.01,31.11,31.6,9.42642594663685
2022-04-26,317.14,105819600,327.47,327.66,316.855,3.3529087763667267,316.76,27.38,33.52,22.178413011335643
2022-04-25,329.58,101755900,323.73,329.9,322.43,2.2902518663866362,317.14,30.04,27.02,16.438356164383563
2022-04-22,325.4,82562150,334.31,335.56,324.96,3.2095924423181805,329.58,22.71,28.21,22.204755354686572
2022-04-21,334.15,75801010,345.19,347.87,333.2,4.307927232149417,325.4,20.24,22.68,16.10582501740544
2022-04-20,341.21,65500020,347.09,347.56,339.96,2.2108447754247216,334.15,21.13,20.32,7.6454833211589985
2022-04-19,346.26,56515680,338.03,346.85,336.98,2.886682362575495,341.21,22.55,21.37,11.829944547134945
2022-04-18,338.69,58560560,337.35,341.04,335.791,1.5510518873987815,346.26,24.52,22.17,11.249463288965226
2022-04-14,338.43,73519370,346.44,346.97,338.21,2.5569923231851623,338.69,21.72,22.7,8.495981630309979
2022-04-13,346.35,61367760,339.8,347.43,339.06,2.438491456539791,338.43,23.52,21.82,13.44391095591444
2022-04-12,339.45,72790220,345.76,347.69,338.035,2.815997666703116,346.35,24.94,24.26,13.053515215110176
2022-04-11,340.89,66107400,344.81,345.75,340.535,1.5197767691265216,339.45,23.09,24.37,10.019350677273712
2022-04-08,349.15,61956090,352.32,353.09,348.5,1.3084565059365088,340.89,21.25,21.16,9.666823087752222
2022-04-07,354.1,63777370,352.24,356.35,348.69,2.172926358788161,349.15,21.97,21.55,12.016021361815751
2022-04-06,353.26,90077070,355.65,356.78,350.56,1.7587016144993841,354.1,21.27,22.1,15.384615384615397
2022-04-05,361.1,62738660,367.81,368.54,359.93,2.3638584979477573,353.26,18.79,21.03,15.05483549351944
2022-04-04,369.3,45950170,362.71,369.31,362.44,1.8776904680560313,361.1,20.75,18.57,11.878664287535058
2022-04-01,361.85,54527760,362.81,363.61,358.59,1.3901966214345163,369.3,20.62,19.63,7.201390613359819
2022-03-31,362.54,67011410,367.24,367.6,361.68,1.6235190873190042,361.85,19.68,20.56,9.458800585080455
2022-03-30,367.09,68757710,369.275,370.98,365.57,1.4690109293327065,362.54,19.38,19.33,9.125669130767283
2022-03-29,371.19,68072960,368.9,371.83,366.06,1.563918741275795,367.09,19.7,18.9,5.520833333333326
2022-03-28,364.91,56833870,359.34,365.01,358.07,1.919566299717873,371.19,22.14,19.63,17.681362257989267
2022-03-25,359.35,57584160,359.59,360.67,354.9438,1.6003604178678514,364.91,21.87,20.81,9.436555199267058
2022-03-24,359.65,53555250,353.8,359.7,351.5939,2.2792547496892546,359.35,23.61,21.67,10.159010600706717
2022-03-23,351.83,70615460,354.01,357.66,351.77,1.6604879974063804,359.65,23.04,23.57,5.956717377330193
2022-03-22,356.96,63345930,350.59,357.85,350.2,2.160864345738305,351.83,24.02,22.94,5.65068493150685
2022-03-21,350.08,73799070,350.2,352.48,345.575,1.9783541411493446,356.96,25.14,23.53,9.803516028955537
2022-03-18,351.49,85446350,342.74,351.79,341.55,2.9538177517523896,350.08,26.36,23.87,11.722912966252215
2022-03-17,344.44,67809950,338.37,344.5,337.0406,2.1889818449553897,351.49,26.51,25.67,8.421851289833077
2022-03-16,340.32,105243000,332.17,340.44,328.401,3.59995873458714,344.44,29.02,26.67,12.515599928686044
2022-03-15,328.15,76470990,320.88,328.95,319.23,2.9991668980838564,340.32,33.13,29.83,13.438485804416397
2022-03-14,318.17,79802610,323.13,326.59,317.45,2.8383330227936114,328.15,31.03,31.77,9.867172675521825
2022-03-11,324.4,66228430,334.32,334.64,323.9,3.2617608649436662,318.17,30.43,30.75,7.348029392117566
2022-03-10,331.27,69362710,330.82,332.51,326.71,1.7596553502624346,324.4,33.03,30.23,11.826953003423593
2022-03-09,334.99,64723370,331.75,336.38,329.09,2.190932724240017,331.27,33.74,32.45,8.334605403755143
2022-03-08,323.35,116153900,324.05,333.21,319.94,4.063385133583399,334.99,36.19,35.13,13.485064011379805
2022-03-07,324.86,89933790,337.29,338.48,324.65,4.171127833154899,323.35,35.88,36.45,11.455018802429834
2022-03-04,337.3,77009760,339.84,341.31,334.92,1.889889534625789,324.86,31.9,31.98,9.618874773139744
2022-03-03,342.26,71089390,349.93,350.04,340.35,2.807109025333506,337.3,30.52,30.48,8.806262230919764
2022-03-02,347.22,70609020,343.08,348.59,340.24,2.4244007955518683,342.26,34.2,30.74,13.29614132961412
2022-03-01,341.49,67407000,345.75,348.07800000000003,338.9,2.671992407326014,347.22,29.45,33.32,17.793594306049812
2022-02-28,346.8,77515540,342.51,348.54,341.32,2.0931783260371746,341.49,32.44,30.15,16.40297061672586
2022-02-25,345.77,78842090,341.31,345.98,337.39,2.514011443288418,346.8,31.68,27.59,17.206855591379604
2022-02-24,340.49,130614100,318.84,341.04,318.26,6.91035947216746,345.77,37.5,30.32,24.80666270077335
2022-02-23,329.42,86215370,341.32,342.18300000000005,329.1,3.897908929616875,340.49,28.04,31.02,13.282992963789262
2022-02-22,338.08,85967100,338.49,344.04,334.35,2.856763808428779,329.42,31.8,28.81,12.045003309066846
2022-02-18,341.51,80001510,346.41,346.81,339.14,2.2363146001895227,338.08,26.66,27.75,11.873774291317531
2022-02-17,345.45,61801350,352.74,353.46,345.02,2.416676211201465,341.51,24.83,28.11,13.589309241483152
2022-02-16,356.04,58947090,353.82,357.0896,350.71,1.8026571362854793,345.45,25.19,24.29,12.595644496762807
2022-02-15,356.13,55390810,352.91,356.37,351.82,1.2849658989819146,356.04,28.09,25.7,10.333208536128796
2022-02-14,347.49,80254440,346.49,350.98,343.89,2.0406694777440477,356.13,29.17,28.33,12.290872950140802
2022-02-11,347.06,101569100,358.43,360.07,345.8,4.043237423321569,347.49,24.39,27.36,28.20324005891017
2022-02-10,358.43,112468500,359.52,366.4885,356.54,2.751897055233637,347.06,20.37,23.91,20.422691879866516
2022-02-09,366.73,55766420,363.76,366.81,362.12,1.286817664247595,358.43,21.27,19.96,6.6456463739995195
2022-02-08,359.12,64720900,353.96,360.24,352.8,2.0868394479973067,366.73,23.09,21.44,9.642857142857144
2022-02-07,355.13,58198090,358.62,361.05,353.84,2.0170935388661295,359.12,24.09,22.86,11.955593509820668
2022-02-04,358.01,86318300,354.08,361.4,351.97,2.6437893379312136,355.13,23.77,23.22,17.339126836333545
2022-02-03,353.55,95384770,358.53,361.93,352.46,2.6512129229132624,358.01,22.63,24.35,14.591561006027845
2022-02-02,368.49,78777140,369.76,370.1,364.285,1.5836380100356076,353.55,21.56,22.09,10.511692521416993
2022-02-01,365.52,74433020,364.43,366.19,359.14,1.9439427570898795,368.49,24.57,21.96,14.252484669063218
2022-01-31,363.05,94326390,353.2,363.65,351.52,3.392200455835674,365.52,28.36,24.83,17.368810051736876
2022-01-28,351.8,108167900,343.03,352.02,337.95,4.078438192964909,363.05,30.27,27.66,18.43594009983361
2022-01-27,341.1,95255660,349.4,351.27,340.05,3.2459642423190336,351.8,32.19,30.49,14.913708889612497
2022-01-26,344.57,146559500,352.91,356.88,340.78,4.615428718860196,341.1,29.35,31.96,20.487153820487155
2022-01-25,345.11,124398400,346.67,351.0295,341.68,2.6993999649203535,344.57,32.29,31.16,20.68328716528163
2022-01-24,353.3,199448100,345.905,353.98,334.15,5.763445860520553,345.11,28.2,29.9,32.61648745519713
2022-01-21,351.69,143388900,359.47,362.18,351.4,3.0213851285069735,353.3,25.38,28.85,16.261343012704177
2022-01-20,361.72,88610680,369.79,373.87,361.17,3.4555942533739628,351.69,23.46,25.59,17.700231238175324
2022-01-19,366.48,81791480,372.15,374.69,366.21,2.289107841814015,361.72,23.12,23.85,9.33682373472948
2022-01-18,370.55,75812300,374.04,376.22,369.7704,1.7291375331371643,366.48,21.18,22.79,9.103199639477241
2022-01-14,380.01,80121210,375.07,380.35,374.86,1.4539002396684388,370.55,20.11,19.19,14.688715953307389
2022-01-13,377.66,77993960,388.77,389.47,376.7,3.3334638526697833,380.01,18.06,20.31,16.605359957961113
2022-01-12,387.35,54576370,388.46,390.2,385.01,1.3389920150668846,377.66,18.17,17.62,7.37864077669904
2022-01-11,385.82,68295700,379.355,385.9899,377.2182,2.298639126078445,387.35,19.62,18.41,14.285714285714288
2022-01-10,380.11,91770500,374.82,380.64,369.31,3.0215347689845946,385.82,19.58,19.4,18.958235570154855
2022-01-07,379.86,72652300,384.03,385.76,378.04,2.021471589421307,380.11,19.85,18.76,11.328422656845314
2022-01-06,384.02,70814320,382.42,387.35,380.13,1.8814822536092217,379.86,20.29,19.61,9.865470852017939
2022-01-05,384.29,75739850,394.74,395.89,384.03,3.0413375730844225,384.02,17.07,19.73,19.537414965986414
2022-01-04,396.47,58027210,402.24,402.28,393.288,2.2605232990768767,384.29,16.57,16.91,8.60907759882869
2022-01-03,401.68,40575850,399.05,401.94,396.88,1.2668686312310666,396.47,17.6,16.6,11.282051282051286
2021-12-31,397.85,34752880,399.66,401.0589,397.34,0.9315894598552227,401.68,17.63,17.22,7.260351673284182
2021-12-30,400.35,23850070,401.33,403.5699,399.75,0.9510283512209814,397.85,17.3,17.33,6.800348735832597
2021-12-29,401.55,32248480,401.75,403.05,399.11,0.9823476613144503,400.35,17.63,16.95,7.4330164217804615
2021-12-28,401.61,33113730,404.4,404.58,400.71,0.9611444324404885,401.55,17.78,17.54,5.336297943301819
2021-12-27,403.48,32820710,398.25,403.48,398.2194,1.3123622145657117,401.61,19.37,17.68,10.064935064935062
2021-12-23,396.92,29595540,394.31,398.425,394.14,1.0812993256073697,403.48,18.81,17.96,7.168262653898762
2021-12-22,393.95,37042200,388.91,394.16,388.23,1.5158680453482294,396.92,21.04,18.63,13.867334167709632
2021-12-21,389.21,48899480,384.05,389.53,380.20099999999996,2.4239636964082276,393.95,22.28,21.01,8.16888480954567
2021-12-20,380.69,65336830,379.565,381.5,377.47,1.061965558585971,389.21,25.89,22.87,18.07324840764331
2021-12-17,384.91,81642850,383.33,389.19,381.77,1.9248728857528314,380.69,20.7,21.57,12.662857142857156
2021-12-16,386.84,82591370,398.04,398.475,385.21,3.385288732079865,384.91,18.56,20.57,19.543650793650784
2021-12-15,397.05,73858030,387.94,397.4198,383.88,3.4659678653443953,386.84,21.6,19.29,20.946104965874323
2021-12-14,388.2,75199180,387.3,390.09,383.63,1.6698547278085043,397.05,19.67,21.89,15.608155612842738
2021-12-13,392.26,50166410,398.0,398.325,391.88,1.6312222777633636,388.2,19.29,20.31,11.061285500747378
2021-12-10,398.01,52545770,396.62,398.28,393.36,1.2429892375322014,392.26,21.27,18.69,13.053263315828953
2021-12-09,393.73,49973710,398.35,400.2,393.5299,1.6806976781396268,398.01,20.31,21.58,10.366143604374702
2021-12-08,399.61,39204040,398.17,399.82,396.22,0.9044771619516522,393.73,21.74,19.9,15.176908752327737
2021-12-07,397.83,56005260,393.03,398.46,392.99,1.3822730431486436,399.61,24.58,21.89,13.442835530581384
2021-12-06,386.2,67588800,383.63,387.6,379.3,2.164558612596169,397.83,28.99,27.18,14.139308667708878
2021-12-03,383.13,105349100,391.31,392.34,378.9,3.4852964057880813,386.2,26.95,30.67,30.811958830256494
2021-12-02,389.91,84416620,385.8,391.74,384.34,1.9070198948562094,383.13,29.44,27.95,12.208196437835038
2021-12-01,387.12,78379250,398.28,400.48,386.64,3.516617542433182,389.91,24.92,31.12,37.206764866339334
2021-11-30,393.82,81332690,398.78,401.19,391.75,2.381012434736549,387.12,26.23,27.19,18.557489955997696
2021-11-29,399.69,54447110,395.89,400.73,395.14,1.4047520323671032,393.82,25.31,22.96,16.793248945147678
2021-11-26,391.2,51533310,396.11,397.54,389.77,1.9738095540511462,399.69,26.62,28.62,19.33043313788538
2021-11-24,398.76,46954380,394.93,399.05,392.54,1.6447908639573492,391.2,19.17,18.58,12.360688956433643
2021-11-23,397.48,70098740,398.11,400.23,392.92,1.8432831116434474,398.76,20.24,19.38,9.414121181772654
2021-11-22,399.3,61715370,405.57,408.71,399.19,2.3567273177373393,397.48,18.2,19.17,12.127774769897123
2021-11-19,403.99,45191720,403.43,405.3,402.58,0.6733673317819546,399.3,17.36,17.91,9.823399558498902
2021-11-18,401.75,45721520,399.73,402.27,397.45,1.2054218976641808,403.99,16.81,17.59,10.251954821894001
2021-11-17,397.63,28703260,397.75,399.7196,396.64,0.7734194451853227,401.75,16.36,17.11,5.437705407827907
2021-11-16,397.42,27872940,393.86,397.93,393.66,1.0788413193698712,397.63,16.86,16.37,6.342494714587721
2021-11-15,394.61,33716860,395.91,396.24,392.095,1.0515834004579223,397.42,17.03,16.49,5.714285714285728
2021-11-12,394.7,34730560,391.77,395.25,390.13,1.303827446586367,394.61,17.49,16.29,9.101654846335713
2021-11-11,390.59,32242980,392.57,392.75,390.24,0.641132070652241,394.7,18.34,17.66,6.281547952888397
2021-11-10,389.51,54937390,392.47,395.36,387.53,2.000281010103601,390.59,17.74,18.73,14.439655172413794
2021-11-09,395.32,50490720,399.16,399.57,393.92,1.424088520334214,389.51,17.43,17.78,7.602012297372831
2021-11-08,398.06,29256270,398.57,399.62,397.4,0.5570751047652575,395.32,17.23,17.22,7.324934075593319
2021-11-05,398.6,43383800,400.04,400.99,397.16,0.9597193509991815,398.06,15.59,16.48,12.949640287769787
2021-11-04,398.22,40265310,394.48,399.2,393.92,1.3314504740770559,398.6,15.06,15.44,9.13508260447036
2021-11-03,393.18,33748900,389.55,393.61,388.48,1.3118694779373206,398.22,16.11,15.1,9.523809523809526
2021-11-02,389.05,25135290,386.8,389.54,386.75,0.7188035399142126,393.18,16.54,16.03,4.67117393976643
2021-11-01,387.43,30765300,386.56,387.56,384.42,0.8134925775279116,389.05,16.85,16.41,8.11287477954144
2021-10-29,386.11,37310120,381.06,386.28,380.7,1.4550574982398456,387.43,17.4,16.26,11.289850833577068
2021-10-28,384.22,38007010,381.95,384.48,381.155,0.8685600841131991,386.11,17.06,16.53,5.570530098831983
2021-10-27,380.0,45760500,379.58,383.15,379.31,1.0072659549353342,384.22,15.79,16.98,10.660980810234543
2021-10-26,379.12,47191280,380.23,382.71,377.905,1.2634512861303042,380.0,15.02,15.98,11.452072129073082
2021-10-25,377.93,32597800,375.56,378.87,373.56,1.41142697659583,379.12,16.14,15.24,7.826916958320068
2021-10-22,374.1,36275820,375.98,376.97,372.385,1.2237190650626302,377.93,15.35,15.43,9.926352865834138
2021-10-21,377.27,25469280,374.16,377.47,373.85,0.9636373316296662,374.1,16.06,15.01,7.669996777312275
